"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"189","2007","12","Uttar Pradesh","Saharanpur","57.18","129.64","2267.23","152.1","426.7","2805.39","0.0","0.0","0.0","9.07","11.46","1263.51","0.02","0.02","1000.0","0.0","0.0","0.0","6.23","3.16","507.22","4.94","3.32","672.06","0.0","0.0","0.0","219.22","1376.7","6279.99"
"189","2008","12","Uttar Pradesh","Saharanpur","66.74","148.24","2221.16","159.58","464.48","2910.64","0.0","0.0","0.0","9.62","13.87","1441.79","0.03","0.02","666.67","0.0","0.0","0.0","6.87","3.61","525.47","4.99","5.23","1048.1","0.0","0.0","0.0","203.28","1091.87","5371.26"
"189","2009","12","Uttar Pradesh","Saharanpur","77.86","175.38","2252.5","161.46","474.8","2940.67","0.0","0.0","0.0","8.76","9.54","1089.04","0.04","0.02","500.0","0.0","0.0","0.0","6.25","4.11","657.6","4.64","5.37","1157.33","0.0","0.0","0.0","202.87","1199.12","5910.78"
"189","2010","12","Uttar Pradesh","Saharanpur","73.61","150.25","2041.16","157.99","454.26","2875.25","0.0","0.01","0.0","8.72","11.99","1375.0","0.01","0.01","1000.0","0.0","0.0","0.0","5.26","2.68","509.51","4.82","5.67","1176.35","0.0","0.0","0.0","206.31","1251.92","6068.15"
"189","2011","12","Uttar Pradesh","Saharanpur","73.32","162.98","2222.86","156.17","514.9","3297.05","0.0","0.01","0.0","8.57","12.17","1420.07","0.01","0.01","1000.0","0.0","0.0","0.0","5.16","2.99","579.46","4.7","5.86","1246.81","0.0","0.0","0.0","205.04","1193.2","5819.35"
"189","2012","12","Uttar Pradesh","Saharanpur","67.62","172.1","2545.1","153.33","498.57","3251.61","0.0","0.01","0.0","8.56","11.61","1356.31","0.03","0.02","666.67","0.0","0.0","0.0","4.55","3.19","701.1","4.11","4.48","1090.02","0.0","0.0","0.0","209.5","1292.07","6167.4"
"189","2013","12","Uttar Pradesh","Saharanpur","69.58","164.6","2365.62","153.12","497.07","3246.28","0.0","0.0","0.0","7.78","9.64","1239.07","0.01","0.0","0.0","0.0","0.0","0.0","3.04","2.13","700.66","4.81","5.09","1058.21","0.0","0.0","0.0","212.18","1271.89","5994.39"
"189","2014","12","Uttar Pradesh","Saharanpur","75.58","184.64","2442.97","163.14","335.75","2058.05","0.0","0.01","0.0","7.99","11.3","1414.27","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.86","5.02","1032.92","0.0","0.0","0.0","196.76","1247.4","6339.7"
"189","2015","12","Uttar Pradesh","Saharanpur","86.82","196.19","2259.73","158.87","513.21","3230.38","0.0","0.0","0.0","7.78","12.68","1629.82","0.01","0.0","0.0","0.0","0.0","0.0","5.31","4.0","753.63","4.46","5.34","1197.31","0.0","0.0","1000.0","181.12","1140.87","6298.97"
"189","2016","12","Uttar Pradesh","Saharanpur","72.43","172.65","2383.63","158.99","572.66","3601.9","0.0","0.0","2000.0","8.12","13.23","1628.99","0.03","0.03","1033.33","0.0","0.0","0.0","6.1","4.34","711.8","4.5","4.62","1027.32","0.0","0.0","0.0","205.29","1351.93","6585.32"
"189","2017","12","Uttar Pradesh","Saharanpur","70.55","185.44","2628.49","156.61","588.92","3760.46","0.0","0.0","0.0","8.17","13.38","1637.14","0.02","0.01","937.5","0.0","0.0","0.0","5.19","4.51","868.09","4.4","5.01","1136.69","0.0","0.0","0.0","212.7","1535.08","7217.17"
"190","2007","12","Uttar Pradesh","Muzaffarnagar","21.03","52.37","2490.25","120.0","395.3","3294.17","0.01","0.01","1000.0","0.13","0.16","1230.77","0.05","0.03","600.0","0.06","0.05","833.33","3.99","2.36","591.48","0.01","0.01","1000.0","0.0","0.0","0.0","242.43","1593.15","6571.59"
"190","2008","12","Uttar Pradesh","Muzaffarnagar","29.66","70.26","2368.85","129.64","425.09","3279.0","0.0","0.0","0.0","0.13","0.18","1384.62","0.04","0.04","1000.0","0.09","0.06","666.67","3.59","2.06","573.82","0.01","0.01","1000.0","0.0","0.0","0.0","237.74","1415.62","5954.49"
"190","2009","12","Uttar Pradesh","Muzaffarnagar","37.16","96.76","2603.88","138.57","476.81","3440.93","0.0","0.0","0.0","0.16","0.17","1062.5","0.04","0.03","750.0","0.16","0.1","625.0","3.82","2.14","560.21","0.0","0.0","0.0","0.0","0.0","0.0","225.92","1586.66","7023.11"
"190","2010","12","Uttar Pradesh","Muzaffarnagar","36.0","80.52","2236.67","135.98","459.17","3376.75","0.0","0.0","0.0","0.13","0.18","1384.62","0.03","0.02","666.67","0.08","0.06","750.0","3.51","2.14","609.69","0.0","0.0","0.0","0.0","0.0","0.0","230.49","1430.96","6208.34"
"190","2011","12","Uttar Pradesh","Muzaffarnagar","35.44","83.2","2347.63","134.63","529.33","3931.74","0.0","0.0","0.0","0.16","0.22","1375.0","0.03","0.03","1000.0","0.06","0.05","833.33","3.28","2.07","631.1","0.0","0.0","0.0","0.0","0.0","0.0","233.15","1526.55","6547.5"
"190","2012","12","Uttar Pradesh","Muzaffarnagar","35.44","90.35","2549.38","131.45","485.13","3690.6","0.0","0.0","0.0","0.09","0.14","1555.56","0.01","0.02","2000.0","0.03","0.03","1000.0","2.92","2.06","705.48","0.0","0.0","0.0","0.0","0.0","0.0","238.5","1700.94","7131.82"
"190","2013","12","Uttar Pradesh","Muzaffarnagar","30.84","78.09","2532.1","121.63","452.83","3723.01","0.0","0.0","0.0","0.1","0.12","1200.0","0.02","0.01","500.0","0.11","0.1","909.09","1.49","0.81","543.62","0.0","0.0","0.0","0.0","0.0","0.0","238.82","1766.29","7395.91"
"190","2014","12","Uttar Pradesh","Muzaffarnagar","33.7","86.62","2570.33","128.14","370.84","2894.02","0.0","0.0","0.0","0.11","0.15","1363.64","0.0","0.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","227.21","1676.96","7380.66"
"190","2015","12","Uttar Pradesh","Muzaffarnagar","34.15","86.71","2539.09","136.38","513.21","3763.09","0.0","0.0","0.0","0.16","0.27","1687.5","0.01","0.01","1000.0","0.03","0.02","666.67","2.74","1.46","534.48","0.0","0.0","0.0","0.0","0.0","0.0","226.13","1745.72","7720.0"
"190","2016","12","Uttar Pradesh","Muzaffarnagar","32.18","83.84","2605.58","129.4","543.35","4199.1","0.0","0.0","0.0","0.12","0.18","1586.21","0.03","0.04","1090.91","0.05","0.04","804.35","2.82","2.04","723.98","0.0","0.0","0.0","0.0","0.0","0.0","235.67","1962.08","8325.55"
"190","2017","12","Uttar Pradesh","Muzaffarnagar","32.93","93.32","2833.89","135.26","569.23","4208.48","0.0","0.0","0.0","0.12","0.2","1647.54","0.14","0.15","1050.72","0.06","0.04","728.81","2.28","1.73","761.53","0.0","0.0","1000.0","0.0","0.0","0.0","239.18","2113.77","8837.61"
"191","2007","12","Uttar Pradesh","Meerut","51.86","125.29","2415.89","236.72","827.67","3496.36","4.18","5.96","1424.25","3.22","6.23","1938.07","0.05","0.03","627.62","4.92","3.72","755.85","3.41","2.03","595.17","0.0","0.0","0.0","0.0","0.0","0.0","266.06","1816.67","6828.02"
"191","2008","12","Uttar Pradesh","Meerut","59.47","134.22","2256.98","241.63","899.24","3721.51","2.53","4.6","1820.04","2.9","6.94","2391.89","0.03","0.03","1000.0","5.48","4.21","768.7","3.31","2.21","667.25","0.0","0.0","0.0","0.0","0.0","0.0","256.95","1594.0","6203.55"
"191","2009","12","Uttar Pradesh","Meerut","63.75","164.76","2584.26","244.3","880.05","3602.27","2.67","4.62","1730.9","2.9","5.43","1873.17","0.03","0.03","1000.0","4.88","3.92","803.47","4.82","2.96","613.97","0.0","0.0","0.0","0.0","0.0","0.0","248.08","1641.05","6615.05"
"191","2010","12","Uttar Pradesh","Meerut","65.39","150.13","2295.87","232.38","940.46","4047.15","2.23","3.06","1372.36","2.56","5.68","2217.77","0.04","0.03","793.65","5.33","3.69","691.55","4.42","2.98","673.46","0.0","0.0","0.0","0.0","0.0","0.0","245.71","1570.31","6390.86"
"191","2011","12","Uttar Pradesh","Meerut","65.75","167.52","2547.97","231.57","979.94","4231.74","2.34","3.63","1552.92","2.27","4.79","2111.04","0.03","0.03","1000.0","4.96","3.69","742.65","4.83","3.66","756.6","0.0","0.0","0.0","0.0","0.0","0.0","245.33","1579.46","6438.09"
"191","2012","12","Uttar Pradesh","Meerut","49.51","144.26","2913.95","197.58","898.26","4546.2","2.19","5.08","2321.96","2.18","5.01","2301.83","0.03","0.03","1000.0","4.22","4.03","955.92","4.61","3.51","760.9","0.0","0.0","0.0","0.0","0.0","0.0","253.84","1744.78","6873.45"
"191","2013","12","Uttar Pradesh","Meerut","56.25","155.75","2769.01","222.91","972.08","4360.94","7.95","10.7","1345.62","2.24","5.38","2394.85","0.02","0.02","1000.0","5.94","5.41","911.3","4.12","2.53","613.77","0.0","0.0","0.0","0.0","0.0","0.0","255.67","1842.06","7204.89"
"191","2014","12","Uttar Pradesh","Meerut","60.99","173.28","2841.15","214.56","661.69","3084.02","1.84","3.71","2013.89","1.18","2.56","2172.13","0.01","0.0","0.0","3.04","2.15","708.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","236.33","1783.61","7547.1"
"191","2015","12","Uttar Pradesh","Meerut","68.4","188.14","2750.77","216.44","846.34","3910.32","0.64","1.28","2012.27","1.8","3.16","1757.74","0.02","0.01","500.0","2.44","1.76","723.08","5.85","2.64","451.48","0.0","0.0","0.0","0.0","0.0","0.0","235.31","1813.46","7706.78"
"191","2016","12","Uttar Pradesh","Meerut","55.67","142.49","2559.65","219.19","964.37","4399.81","7.11","8.32","1170.38","1.88","3.65","1941.37","0.0","0.0","1000.0","6.54","7.98","1220.15","6.08","4.11","676.03","0.0","0.0","1000.0","0.0","0.0","0.0","251.15","2023.87","8058.24"
"191","2017","12","Uttar Pradesh","Meerut","52.41","145.29","2772.12","219.37","932.17","4249.36","8.4","10.26","1221.52","1.76","4.08","2321.18","0.01","0.01","1000.0","5.51","9.15","1661.03","4.56","4.19","917.47","0.0","0.0","0.0","0.0","0.0","0.0","257.45","2326.51","9036.79"
"192","2007","12","Uttar Pradesh","Buland Shahar","70.21","160.48","2285.74","219.58","779.56","3550.29","8.37","12.84","1534.91","56.22","110.03","1956.94","0.07","0.05","692.52","13.48","11.89","882.15","6.03","3.6","597.09","0.0","0.0","0.0","0.0","0.0","0.0","73.72","447.21","6066.43"
"192","2008","12","Uttar Pradesh","Buland Shahar","74.83","173.89","2323.77","219.76","865.12","3936.71","8.82","15.97","1812.18","55.28","119.56","2162.86","0.06","0.06","1000.0","13.39","10.27","766.81","5.44","3.76","691.44","0.0","0.0","0.0","0.0","0.0","0.0","69.39","386.21","5565.75"
"192","2009","12","Uttar Pradesh","Buland Shahar","90.6","209.3","2310.29","222.22","819.28","3686.87","9.77","19.58","2003.95","54.42","103.08","1894.11","0.05","0.04","808.43","10.44","8.37","801.64","8.21","5.78","704.13","0.0","0.0","0.0","0.0","0.0","0.0","62.57","354.43","5664.37"
"192","2010","12","Uttar Pradesh","Buland Shahar","86.59","196.54","2269.81","225.6","891.36","3950.99","12.25","23.87","1948.6","54.4","112.98","2076.89","0.02","0.02","900.9","11.65","7.7","660.44","5.44","3.89","715.67","0.01","0.01","1000.0","0.0","0.0","0.0","64.08","364.56","5689.29"
"192","2011","12","Uttar Pradesh","Buland Shahar","99.69","239.59","2403.27","223.58","941.05","4208.99","12.49","23.04","1844.36","51.04","112.52","2204.5","0.03","0.04","1333.33","1.47","1.25","855.02","14.11","9.98","707.68","0.0","0.0","0.0","0.0","0.0","0.0","62.34","374.16","6001.97"
"192","2012","12","Uttar Pradesh","Buland Shahar","21.19","58.04","2738.59","53.66","242.18","4513.63","12.46","24.71","1982.85","45.66","107.69","2358.34","0.03","0.04","1333.33","10.19","10.12","992.74","4.89","3.76","769.38","0.01","0.01","1000.0","0.0","0.0","0.0","67.7","415.8","6142.12"
"192","2013","12","Uttar Pradesh","Buland Shahar","105.21","277.84","2640.75","216.94","899.48","4146.14","13.47","27.14","2015.07","41.99","100.42","2391.89","0.09","0.07","777.78","10.13","7.94","783.52","3.92","2.16","551.37","0.0","0.0","0.0","0.0","0.0","0.0","64.65","424.45","6565.13"
"192","2014","12","Uttar Pradesh","Buland Shahar","119.04","308.09","2588.11","220.02","602.07","2736.36","14.1","28.55","2025.14","40.65","94.34","2320.7","0.0","0.0","0.0","7.47","5.97","798.84","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.78","377.83","6427.92"
"192","2015","12","Uttar Pradesh","Buland Shahar","116.05","311.97","2688.13","222.76","855.31","3839.56","14.61","29.11","1991.94","36.94","88.58","2397.77","0.02","0.01","500.0","7.22","5.25","726.55","4.86","3.04","625.56","0.0","0.0","0.0","0.0","0.0","0.0","58.41","392.21","6715.21"
"192","2016","12","Uttar Pradesh","Buland Shahar","93.81","236.88","2525.21","220.53","940.78","4266.06","14.06","26.22","1865.05","48.65","112.76","2317.71","0.07","0.08","1085.71","11.16","6.56","587.89","5.27","3.9","739.37","0.0","0.0","1000.0","0.0","0.0","0.0","58.65","453.85","7738.43"
"192","2017","12","Uttar Pradesh","Buland Shahar","102.1","304.58","2983.12","215.96","968.16","4482.97","15.58","29.91","1919.28","44.28","110.47","2494.89","0.02","0.02","1042.66","6.6","5.85","886.01","6.32","5.92","937.24","0.0","0.0","1000.0","0.0","0.0","0.0","62.79","527.83","8406.44"
"194","2007","12","Uttar Pradesh","Aligarh","59.46","118.6","1994.62","307.36","975.07","3172.4","135.93","252.32","1856.25","30.61","59.16","1932.7","0.13","0.16","1230.77","19.88","19.5","980.89","7.54","3.78","501.33","0.0","0.0","0.0","0.0","0.0","0.0","10.53","58.42","5547.96"
"194","2008","12","Uttar Pradesh","Aligarh","72.73","154.38","2122.65","308.32","1003.09","3253.41","132.96","246.9","1856.95","30.37","74.29","2446.16","0.11","0.11","1000.0","20.92","12.15","580.78","5.85","3.29","562.39","0.01","0.01","1000.0","0.0","0.0","0.0","9.16","52.22","5700.87"
"194","2009","12","Uttar Pradesh","Aligarh","84.21","145.32","1725.69","311.61","959.94","3080.58","124.02","224.62","1811.16","26.93","49.76","1847.75","0.07","0.06","857.14","11.15","8.92","800.0","10.9","6.73","617.43","0.02","0.02","1000.0","0.0","0.0","0.0","7.56","42.16","5576.72"
"194","2010","12","Uttar Pradesh","Aligarh","81.9","162.33","1982.05","310.34","1054.14","3396.73","139.24","265.41","1906.13","25.54","50.91","1993.34","0.06","0.05","833.33","17.23","12.43","721.42","8.31","7.25","872.44","0.02","0.02","1000.0","0.0","0.0","0.0","7.75","45.7","5896.77"
"194","2011","12","Uttar Pradesh","Aligarh","106.14","229.88","2165.82","302.27","1104.79","3654.98","134.05","254.88","1901.38","21.02","42.7","2031.4","0.04","0.04","1000.0","14.6","10.92","747.95","8.21","8.51","1036.54","0.03","0.03","1000.0","0.0","0.0","0.0","7.6","45.94","6044.74"
"194","2012","12","Uttar Pradesh","Aligarh","39.59","96.75","2443.8","153.7","551.16","3585.95","136.7","314.19","2298.39","19.88","51.14","2572.43","0.03","0.04","1333.33","12.18","13.57","1114.12","7.8","6.91","885.9","0.03","0.03","1000.0","0.0","0.0","0.0","11.12","68.42","6152.88"
"194","2013","12","Uttar Pradesh","Aligarh","110.75","250.83","2264.83","304.52","1120.18","3678.51","131.67","352.36","2676.08","14.66","42.51","2899.73","0.04","0.02","500.0","11.78","14.77","1253.82","3.07","4.61","1501.63","0.07","0.06","857.14","0.0","0.0","0.0","7.63","46.48","6091.74"
"194","2014","12","Uttar Pradesh","Aligarh","119.89","258.96","2159.98","305.4","738.51","2418.17","120.73","256.07","2121.01","18.46","39.19","2122.97","0.0","0.0","0.0","9.79","8.49","867.21","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","6.74","40.29","5977.74"
"194","2015","12","Uttar Pradesh","Aligarh","113.81","257.09","2258.94","292.48","975.22","3334.31","132.17","282.57","2137.93","19.42","44.88","2311.02","0.03","0.02","666.67","9.95","8.44","848.24","11.69","5.32","455.04","0.04","0.03","750.0","0.0","0.0","0.0","5.34","32.9","6162.93"
"194","2016","12","Uttar Pradesh","Aligarh","101.27","248.94","2458.22","296.82","1188.1","4002.79","128.32","276.82","2157.39","23.83","53.91","2262.15","0.05","0.06","1090.91","22.74","20.44","898.69","9.32","5.57","597.73","0.08","0.07","902.44","0.0","0.0","0.0","4.06","27.27","6716.21"
"194","2017","12","Uttar Pradesh","Aligarh","107.56","278.09","2585.37","306.2","1273.52","4159.11","135.34","319.47","2360.47","21.94","56.84","2590.54","0.06","0.07","1046.88","10.43","7.95","761.84","8.78","7.32","834.32","0.03","0.03","1000.0","0.0","0.0","0.0","7.87","58.54","7437.54"
"195","2007","12","Uttar Pradesh","Mathura","40.63","98.87","2433.42","191.31","699.77","3657.78","42.8","58.72","1371.96","0.21","0.39","1857.14","0.02","0.03","1500.0","2.47","2.45","991.9","1.73","1.19","687.86","0.0","0.0","0.0","0.0","0.0","0.0","5.61","27.18","4844.92"
"195","2008","12","Uttar Pradesh","Mathura","42.81","113.18","2643.77","191.44","731.44","3820.73","41.67","57.28","1374.61","0.16","0.37","2312.5","0.03","0.03","1000.0","2.45","1.94","791.84","1.72","1.29","750.0","0.0","0.0","0.0","0.0","0.0","0.0","5.49","24.1","4389.8"
"195","2009","12","Uttar Pradesh","Mathura","45.46","97.43","2143.2","192.15","619.83","3225.76","40.78","42.94","1052.97","0.09","0.15","1666.67","0.03","0.03","1000.0","1.76","1.17","664.77","1.94","1.6","824.74","0.0","0.0","0.0","0.0","0.0","0.0","4.98","21.53","4323.29"
"195","2010","12","Uttar Pradesh","Mathura","42.27","90.07","2130.83","194.72","730.03","3749.13","41.63","51.04","1226.04","0.22","0.49","2227.27","0.02","0.04","2000.0","2.25","1.3","577.78","1.82","1.3","714.29","0.01","0.01","1000.0","0.0","0.0","0.0","4.38","22.27","5084.47"
"195","2011","12","Uttar Pradesh","Mathura","48.02","108.63","2262.18","196.3","723.89","3687.67","41.23","56.17","1362.36","0.19","0.47","2473.68","0.02","0.04","2000.0","2.08","1.74","836.54","2.0","1.42","710.0","0.0","0.0","0.0","0.0","0.0","0.0","0.86","4.06","4720.93"
"195","2012","12","Uttar Pradesh","Mathura","19.3","54.73","2835.75","99.5","368.84","3706.93","38.87","52.43","1348.86","0.17","0.45","2647.06","0.02","0.03","1500.0","1.75","1.97","1125.71","1.95","1.72","882.05","0.0","0.0","0.0","0.0","0.0","0.0","0.86","3.88","4511.63"
"195","2013","12","Uttar Pradesh","Mathura","52.65","126.58","2404.18","194.36","677.55","3486.06","43.28","66.65","1539.97","0.15","0.39","2600.0","0.02","0.03","1500.0","1.82","2.3","1263.74","0.25","0.15","600.0","0.0","0.0","0.0","0.0","0.0","0.0","0.59","2.81","4762.71"
"195","2014","12","Uttar Pradesh","Mathura","49.4","114.76","2323.08","194.21","407.85","2100.05","39.39","51.44","1305.92","0.25","0.61","2440.0","0.02","0.02","1000.0","2.07","2.3","1111.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.99","4.17","4212.12"
"195","2015","12","Uttar Pradesh","Mathura","48.72","108.36","2224.14","178.83","617.51","3453.06","43.47","63.67","1464.69","0.2","0.53","2650.0","0.02","0.01","500.0","2.05","2.1","1024.39","2.45","1.76","718.3","0.0","0.0","0.0","0.0","0.0","0.0","0.74","3.47","4670.35"
"195","2016","12","Uttar Pradesh","Mathura","47.92","110.88","2313.99","194.29","797.35","4104.0","42.31","59.44","1404.99","0.16","0.43","2751.59","0.0","0.0","0.0","3.67","2.76","750.75","2.44","0.81","331.29","0.0","0.0","0.0","0.0","0.0","0.0","0.29","1.58","5360.0"
"195","2017","12","Uttar Pradesh","Mathura","46.13","83.54","1811.0","200.42","704.48","3515.0","37.59","64.58","1717.99","0.15","0.42","2856.16","0.03","0.05","1896.55","1.28","0.95","746.09","2.17","1.06","488.69","0.0","0.0","0.0","0.0","0.0","0.0","0.52","2.96","5668.45"
"196","2007","12","Uttar Pradesh","Agra","6.86","19.09","2782.03","172.82","549.39","3178.89","131.2","175.39","1336.86","2.89","7.2","2491.7","1.85","2.5","1356.86","1.52","1.67","1103.18","1.95","1.33","682.57","0.01","0.01","750.0","0.0","0.0","0.0","0.31","1.6","5184.54"
"196","2008","12","Uttar Pradesh","Agra","10.72","28.65","2673.14","171.33","569.43","3323.67","129.37","214.69","1659.48","3.2","8.43","2637.16","1.85","1.85","998.17","1.32","1.05","798.97","1.96","1.62","826.81","0.03","0.01","503.7","0.0","0.0","0.0","0.2","0.89","4377.45"
"196","2009","12","Uttar Pradesh","Agra","11.26","27.05","2401.56","172.08","553.83","3218.5","131.95","219.17","1661.0","2.93","7.07","2412.03","1.74","1.44","825.67","1.75","1.5","859.33","1.6","1.07","670.53","0.01","0.01","666.67","0.0","0.0","0.0","0.16","0.67","4277.35"
"196","2010","12","Uttar Pradesh","Agra","11.41","28.01","2453.39","175.43","647.75","3692.45","138.22","250.55","1812.7","2.91","6.94","2383.35","1.43","2.65","1854.72","1.14","0.8","697.93","2.18","2.48","1134.88","0.01","0.01","1000.0","0.0","0.0","0.0","0.17","0.88","5077.1"
"196","2011","12","Uttar Pradesh","Agra","12.25","33.03","2695.22","171.6","667.77","3891.52","140.41","297.63","2119.62","3.1","8.48","2738.97","1.13","1.72","1522.15","1.55","1.31","840.15","2.26","2.71","1196.15","0.05","0.05","937.27","0.0","0.0","0.0","0.15","0.74","4804.94"
"196","2012","12","Uttar Pradesh","Agra","10.15","27.68","2726.38","167.92","642.3","3825.01","137.48","297.79","2166.01","3.16","8.1","2562.68","1.74","3.13","1800.39","1.48","1.68","1134.06","2.53","3.06","1206.4","0.03","0.03","1000.0","0.0","0.0","0.0","0.35","1.57","4509.78"
"196","2013","12","Uttar Pradesh","Agra","16.03","42.66","2660.53","165.16","608.95","3686.93","142.23","340.77","2395.94","2.47","7.77","3144.66","1.65","3.11","1888.23","1.3","1.65","1268.73","2.05","1.93","941.65","0.08","0.13","1695.65","0.0","0.0","0.0","0.31","1.47","4731.83"
"196","2014","12","Uttar Pradesh","Agra","18.09","43.48","2403.74","169.28","391.93","2315.32","143.78","301.15","2094.56","4.04","10.23","2535.95","0.69","0.78","1131.05","0.97","1.05","1083.66","0.0","0.0","0.0","0.05","0.1","2000.0","0.0","0.0","0.0","0.19","0.78","4070.23"
"196","2015","12","Uttar Pradesh","Agra","17.4","41.72","2397.9","154.3","499.81","3239.22","153.45","296.5","1932.22","3.27","8.22","2512.51","0.62","0.44","713.46","0.81","0.57","704.87","3.58","2.4","671.04","0.07","0.11","1501.34","0.0","0.0","0.0","0.26","1.24","4670.54"
"196","2016","12","Uttar Pradesh","Agra","13.08","34.16","2611.16","163.07","655.48","4019.67","139.64","339.04","2428.04","3.94","10.3","2614.79","2.69","5.03","1869.59","1.87","1.68","899.86","3.57","2.92","818.19","0.04","0.11","2492.06","0.0","0.0","0.0","0.17","0.9","5360.0"
"196","2017","12","Uttar Pradesh","Agra","12.91","34.08","2638.98","169.78","664.45","3913.58","150.99","358.57","2374.8","2.64","7.38","2800.44","1.13","2.15","1900.56","1.39","1.72","1237.5","1.86","1.81","974.18","0.14","0.16","1117.92","0.0","0.0","0.0","0.29","1.67","5668.29"
"197","2007","12","Uttar Pradesh","Mainpuri","93.78","233.54","2490.35","213.89","682.11","3189.13","57.12","102.03","1786.12","57.92","130.15","2247.21","1.63","2.21","1349.6","1.24","1.24","994.69","9.89","8.15","824.01","0.55","0.32","585.29","0.0","0.0","0.0","0.56","2.96","5272.5"
"197","2008","12","Uttar Pradesh","Mainpuri","101.04","259.08","2564.07","212.96","720.12","3381.41","56.86","116.92","2056.33","62.3","149.71","2402.92","1.39","1.38","995.24","1.44","1.15","795.4","7.76","7.17","923.92","0.24","0.18","725.93","0.0","0.0","0.0","0.52","2.26","4374.03"
"197","2009","12","Uttar Pradesh","Mainpuri","61.42","150.66","2453.09","228.75","752.7","3290.45","60.7","120.76","1989.48","38.01","71.13","1871.4","1.26","1.04","828.05","2.35","2.23","947.21","7.54","6.53","867.08","0.62","0.4","650.53","0.0","0.0","0.0","0.48","2.08","4303.23"
"197","2010","12","Uttar Pradesh","Mainpuri","77.41","189.67","2450.29","228.54","807.99","3535.37","59.37","117.51","1979.26","50.18","110.29","2197.97","1.1","2.0","1816.27","1.42","0.98","693.2","8.84","11.34","1283.5","0.89","0.88","988.76","0.0","0.0","0.0","0.57","2.89","5099.97"
"197","2011","12","Uttar Pradesh","Mainpuri","76.91","198.63","2582.8","216.97","801.54","3694.18","66.25","150.09","2265.72","48.21","123.76","2566.89","1.22","1.85","1516.35","1.95","1.62","834.74","8.37","10.48","1252.92","1.51","1.49","988.98","0.0","0.0","0.0","0.49","2.32","4773.76"
"197","2012","12","Uttar Pradesh","Mainpuri","72.72","194.12","2669.52","218.23","792.18","3630.04","59.67","137.21","2299.61","47.5","126.96","2672.67","1.19","2.15","1804.47","1.91","2.15","1126.49","8.73","9.88","1132.6","1.75","1.74","994.27","0.0","0.0","0.0","0.65","2.94","4510.12"
"197","2013","12","Uttar Pradesh","Mainpuri","79.43","211.23","2659.47","217.2","811.4","3735.8","64.8","151.74","2341.59","45.75","122.85","2685.3","1.6","3.02","1884.03","1.9","2.4","1263.51","2.68","3.73","1392.18","1.58","2.73","1724.24","0.0","0.0","0.0","0.65","3.12","4804.93"
"197","2014","12","Uttar Pradesh","Mainpuri","88.63","228.38","2576.74","214.38","473.46","2208.47","71.17","156.67","2201.26","57.9","148.57","2565.71","1.12","1.26","1124.62","1.53","1.68","1097.25","0.0","0.0","0.0","0.9","1.79","1988.88","0.0","0.0","0.0","0.42","1.74","4158.87"
"197","2015","12","Uttar Pradesh","Mainpuri","88.43","229.4","2594.1","226.6","752.11","3319.1","64.76","143.26","2212.19","54.55","154.13","2825.56","1.25","0.89","710.13","1.36","0.92","675.71","9.46","7.84","829.53","2.89","4.56","1579.68","0.0","0.0","0.0","0.43","2.02","4670.45"
"197","2016","12","Uttar Pradesh","Mainpuri","78.27","197.92","2528.67","216.63","855.05","3946.96","65.0","157.36","2421.1","47.93","142.07","2964.07","1.24","2.33","1869.62","2.36","2.12","900.03","9.36","10.1","1078.37","1.36","3.39","2492.89","0.0","0.0","0.0","0.49","2.64","5359.96"
"197","2017","12","Uttar Pradesh","Mainpuri","76.61","226.59","2957.82","214.11","881.11","4115.28","73.53","176.74","2403.72","45.71","140.49","3073.28","0.86","1.64","1900.19","1.44","1.78","1237.91","8.26","9.06","1096.72","0.52","0.59","1118.36","0.0","0.0","0.0","0.51","2.92","5668.39"
